store_id,sku_product,week,weekday,interval,records_sum,number,day_total,weight
67,612746,49,5,13:00:00 - 13:09:59,0.25,37,0.25,1.0
67,626218,48,0,10:00:00 - 10:09:59,0.23636363636363636,19,27.90909090909091,0.008469055374592834
67,626218,48,0,10:50:00 - 10:59:59,0.23636363636363636,24,27.90909090909091,0.008469055374592834
67,626218,48,0,12:40:00 - 12:49:59,1.3863636363636365,35,27.90909090909091,0.0496742671009772
67,626218,48,0,13:10:00 - 13:19:59,0.6727272727272727,38,27.90909090909091,0.024104234527687295
67,626218,48,0,18:30:00 - 18:39:59,0.9045454545454545,70,27.90909090909091,0.032410423452768726
67,626218,48,0,20:10:00 - 20:19:59,0.6954545454545454,80,27.90909090909091,0.0249185667752443
67,626218,48,0,20:50:00 - 20:59:59,0.9409090909090909,84,27.90909090909091,0.03371335504885994
67,626218,48,1,09:10:00 - 09:19:59,1.4318181818181819,14,19.28181818181818,0.07425742574257427
67,626218,48,1,10:50:00 - 10:59:59,1.1772727272727272,24,19.28181818181818,0.06105610561056106
67,626218,48,1,17:40:00 - 17:49:59,1.1954545454545455,65,19.28181818181818,0.061999057048562005
67,626218,48,1,18:40:00 - 18:49:59,1.8863636363636365,71,19.28181818181818,0.09783121169259784
67,626218,48,2,09:10:00 - 09:19:59,0.25,14,23.44090909090909,0.010665115377157261
67,626218,48,2,09:20:00 - 09:29:59,0.4727272727272727,15,23.44090909090909,0.020166763622261004
67,626218,48,2,10:10:00 - 10:19:59,0.7272727272727273,20,23.44090909090909,0.031025790188093854
67,626218,48,2,17:30:00 - 17:39:59,0.2409090909090909,64,23.44090909090909,0.010277292999806089
67,626218,48,2,17:40:00 - 17:49:59,0.7227272727272728,65,23.44090909090909,0.030831878999418267
67,626218,48,2,18:10:00 - 18:19:59,0.9272727272727272,68,23.44090909090909,0.03955788248981966
67,626218,48,2,20:20:00 - 20:29:59,1.6318181818181818,81,23.44090909090909,0.06961411673453559
67,626218,48,2,21:10:00 - 21:19:59,0.21363636363636362,86,23.44090909090909,0.009113825867752568
67,626218,48,3,08:40:00 - 08:49:59,0.4818181818181818,11,16.05909090909091,0.03000283045570337
67,626218,48,3,17:30:00 - 17:39:59,1.1318181818181818,64,16.05909090909091,0.07047834701386924
67,626218,48,3,20:30:00 - 20:39:59,0.4727272727272727,82,16.05909090909091,0.02943673931502972
67,626218,48,4,16:30:00 - 16:39:59,2.4363636363636365,58,36.50909090909091,0.06673306772908368
67,626218,48,4,17:30:00 - 17:39:59,0.7954545454545454,64,36.50909090909091,0.021787848605577687
67,626218,48,4,21:00:00 - 21:09:59,1.0727272727272728,85,36.50909090909091,0.029382470119521914
67,626218,48,4,21:10:00 - 21:19:59,0.7045454545454546,86,36.50909090909091,0.01929780876494024
67,626218,48,5,21:00:00 - 21:09:59,0.20909090909090908,85,15.613636363636363,0.013391557496360989
67,626218,48,5,21:10:00 - 21:19:59,0.5909090909090909,86,15.613636363636363,0.03784570596797671
67,626218,48,6,11:20:00 - 11:29:59,0.9727272727272728,27,37.086363636363636,0.026228704498100257
67,626218,48,6,18:30:00 - 18:39:59,0.9363636363636364,70,37.086363636363636,0.025248192180414266
67,626218,48,6,19:20:00 - 19:29:59,0.2409090909090909,75,37.086363636363636,0.00649589410466969
67,626218,49,0,08:40:00 - 08:49:59,1.1409090909090909,11,27.90909090909091,0.04087947882736156
67,626218,49,0,09:10:00 - 09:19:59,0.46818181818181814,14,27.90909090909091,0.016775244299674266
67,626218,49,0,09:20:00 - 09:29:59,2.3227272727272728,15,27.90909090909091,0.08322475570032573
67,626218,49,0,09:50:00 - 09:59:59,0.2318181818181818,18,27.90909090909091,0.008306188925081432
67,626218,49,0,10:40:00 - 10:49:59,0.6954545454545454,23,27.90909090909091,0.0249185667752443
67,626218,49,0,13:00:00 - 13:09:59,2.390909090909091,37,27.90909090909091,0.08566775244299675
67,626218,49,0,13:10:00 - 13:19:59,0.9409090909090909,38,27.90909090909091,0.03371335504885994
67,626218,49,0,15:30:00 - 15:39:59,1.6409090909090909,52,27.90909090909091,0.05879478827361563
67,626218,49,0,16:20:00 - 16:29:59,3.2181818181818183,57,27.90909090909091,0.11530944625407166
67,626218,49,0,20:00:00 - 20:09:59,1.1181818181818182,79,27.90909090909091,0.04006514657980456
67,626218,49,1,09:10:00 - 09:19:59,0.7363636363636363,14,19.28181818181818,0.03818953323903819
67,626218,49,1,11:40:00 - 11:49:59,0.24545454545454545,29,19.28181818181818,0.01272984441301273
67,626218,49,1,18:10:00 - 18:19:59,0.6318181818181818,68,19.28181818181818,0.03276756247053277
67,626218,49,1,19:40:00 - 19:49:59,1.4227272727272726,77,19.28181818181818,0.07378595002357378
67,626218,49,1,20:10:00 - 20:19:59,0.4090909090909091,80,19.28181818181818,0.021216407355021217
67,626218,49,1,21:10:00 - 21:19:59,0.23636363636363636,86,19.28181818181818,0.012258368694012258
67,626218,49,2,09:00:00 - 09:09:59,0.25,13,23.44090909090909,0.010665115377157261
67,626218,49,2,11:20:00 - 11:29:59,1.2227272727272727,27,23.44090909090909,0.05216210975373279
67,626218,49,2,11:30:00 - 11:39:59,0.25,28,23.44090909090909,0.010665115377157261
67,626218,49,2,17:40:00 - 17:49:59,0.4909090909090909,65,23.44090909090909,0.02094240837696335
67,626218,49,2,18:00:00 - 18:09:59,1.8909090909090909,67,23.44090909090909,0.08066705448904402
67,626218,49,2,20:10:00 - 20:19:59,2.627272727272727,80,23.44090909090909,0.11208066705448903
67,626218,49,2,21:00:00 - 21:09:59,0.2409090909090909,85,23.44090909090909,0.010277292999806089
67,626218,49,3,08:50:00 - 08:59:59,0.5954545454545455,12,16.05909090909091,0.03707896971412398
67,626218,49,3,09:10:00 - 09:19:59,1.481818181818182,14,16.05909090909091,0.0922728559298047
67,626218,49,3,10:00:00 - 10:09:59,0.6,19,16.05909090909091,0.0373620152844608
67,626218,49,3,11:20:00 - 11:29:59,2.5272727272727273,27,16.05909090909091,0.15737333710727427
67,626218,49,3,12:50:00 - 12:59:59,2.327272727272727,36,16.05909090909091,0.144919332012454
67,626218,49,3,13:00:00 - 13:09:59,2.1954545454545453,37,16.05909090909091,0.1367110104726861
67,626218,49,3,18:00:00 - 18:09:59,0.6727272727272727,67,16.05909090909091,0.04189074440984999
67,626218,49,3,19:10:00 - 19:19:59,0.2681818181818182,74,16.05909090909091,0.01669968864987263
67,626218,49,4,11:50:00 - 11:59:59,1.45,30,36.50909090909091,0.03971613545816733
67,626218,49,4,12:00:00 - 12:09:59,1.5909090909090908,31,36.50909090909091,0.043575697211155374
67,626218,49,4,13:20:00 - 13:29:59,1.5681818181818181,39,36.50909090909091,0.04295318725099601
67,626218,49,4,14:20:00 - 14:29:59,1.1954545454545455,45,36.50909090909091,0.032744023904382476
67,626218,49,4,16:30:00 - 16:39:59,2.827272727272727,58,36.50909090909091,0.0774402390438247
67,626218,49,4,16:40:00 - 16:49:59,0.4727272727272727,59,36.50909090909091,0.012948207171314742
67,626218,49,4,19:10:00 - 19:19:59,6.6454545454545455,74,36.50909090909091,0.18202191235059761
67,626218,49,4,19:30:00 - 19:39:59,1.1636363636363636,76,36.50909090909091,0.03187250996015936
67,626218,49,5,11:30:00 - 11:39:59,1.8318181818181818,28,15.613636363636363,0.1173216885007278
67,626218,49,5,17:40:00 - 17:49:59,1.25,65,15.613636363636363,0.08005822416302766
67,626218,49,5,17:50:00 - 17:59:59,1.05,66,15.613636363636363,0.06724890829694323
67,626218,49,5,20:30:00 - 20:39:59,0.7045454545454546,82,15.613636363636363,0.04512372634643377
67,626218,49,6,10:20:00 - 10:29:59,2.0318181818181817,21,37.086363636363636,0.05478612575070474
67,626218,49,6,10:50:00 - 10:59:59,2.55,24,37.086363636363636,0.06875842627773011
67,626218,49,6,11:20:00 - 11:29:59,0.7863636363636364,27,37.086363636363636,0.021203578869959553
67,626218,49,6,13:10:00 - 13:19:59,1.55,38,37.086363636363636,0.04179433754136536
67,626218,49,6,13:20:00 - 13:29:59,2.8590909090909093,39,37.086363636363636,0.07709278097806105
67,626218,49,6,18:00:00 - 18:09:59,2.0136363636363637,67,37.086363636363636,0.05429586959186175
67,626218,49,6,19:10:00 - 19:19:59,1.5454545454545454,74,37.086363636363636,0.041671773501654616
67,626218,50,0,18:00:00 - 18:09:59,2.0,67,27.90909090909091,0.07166123778501629
67,626218,50,0,18:10:00 - 18:19:59,1.740909090909091,68,27.90909090909091,0.06237785016286645
67,626218,50,0,21:20:00 - 21:29:59,0.4090909090909091,87,27.90909090909091,0.014657980456026058
67,626218,50,1,11:00:00 - 11:09:59,1.0318181818181817,25,19.28181818181818,0.05351249410655351
67,626218,50,1,17:40:00 - 17:49:59,1.8863636363636365,65,19.28181818181818,0.09783121169259784
67,626218,50,1,20:50:00 - 20:59:59,0.7181818181818181,84,19.28181818181818,0.037246581801037244
67,626218,50,2,12:30:00 - 12:39:59,0.9,34,23.44090909090909,0.038394415357766144
67,626218,50,2,17:50:00 - 17:59:59,2.909090909090909,66,23.44090909090909,0.12410316075237542
67,626218,50,2,18:40:00 - 18:49:59,1.5772727272727274,71,23.44090909090909,0.06728718247042854
67,626218,50,2,20:50:00 - 20:59:59,0.45454545454545453,84,23.44090909090909,0.019391118867558656
67,626218,50,3,11:10:00 - 11:19:59,0.2409090909090909,26,16.05909090909091,0.015001415227851684
67,626218,50,3,13:50:00 - 13:59:59,0.95,42,16.05909090909091,0.059156524200396264
67,626218,50,3,16:10:00 - 16:19:59,2.1136363636363638,56,16.05909090909091,0.13161619020662327
67,626218,50,4,18:00:00 - 18:09:59,2.309090909090909,67,36.50909090909091,0.06324701195219123
67,626218,50,4,19:40:00 - 19:49:59,1.8545454545454545,77,36.50909090909091,0.05079681274900399
67,626218,50,4,20:00:00 - 20:09:59,0.9227272727272727,79,36.50909090909091,0.02527390438247012
67,626218,50,4,20:20:00 - 20:29:59,0.6818181818181818,81,36.50909090909091,0.018675298804780877
67,626218,50,4,20:40:00 - 20:49:59,2.7590909090909093,83,36.50909090909091,0.07557270916334662
67,626218,50,4,20:50:00 - 20:59:59,0.6909090909090909,84,36.50909090909091,0.018924302788844622
67,626218,50,5,09:40:00 - 09:49:59,0.22727272727272727,17,15.613636363636363,0.01455604075691412
67,626218,50,5,16:30:00 - 16:39:59,1.1136363636363635,58,15.613636363636363,0.07132459970887918
67,626218,50,5,16:40:00 - 16:49:59,2.25,59,15.613636363636363,0.14410480349344978
67,626218,50,5,17:40:00 - 17:49:59,1.8363636363636364,65,15.613636363636363,0.1176128093158661
67,626218,50,5,19:20:00 - 19:29:59,1.3045454545454545,75,15.613636363636363,0.08355167394468704
67,626218,50,6,09:00:00 - 09:09:59,1.3636363636363635,13,37.086363636363636,0.03676921191322466
67,626218,50,6,09:20:00 - 09:29:59,2.95,15,37.086363636363636,0.07954406177227602
67,626218,50,6,10:20:00 - 10:29:59,3.6363636363636362,21,37.086363636363636,0.09805123176859909
67,626218,50,6,10:40:00 - 10:49:59,2.059090909090909,23,37.086363636363636,0.055521509988969237
67,626218,50,6,11:10:00 - 11:19:59,2.1363636363636362,26,37.086363636363636,0.05760509866405197
67,626218,50,6,12:40:00 - 12:49:59,1.6636363636363636,35,37.086363636363636,0.044858438534134085
67,626218,50,6,12:50:00 - 12:59:59,1.1181818181818182,36,37.086363636363636,0.03015075376884422
67,626218,50,6,13:00:00 - 13:09:59,0.6863636363636364,37,37.086363636363636,0.01850716999632308
67,626218,50,6,16:00:00 - 16:09:59,2.8954545454545455,55,37.086363636363636,0.07807329329574703
67,626218,51,0,09:40:00 - 09:49:59,0.45454545454545453,17,27.90909090909091,0.016286644951140065
67,626218,51,0,17:30:00 - 17:39:59,1.8181818181818181,64,27.90909090909091,0.06514657980456026
67,626218,51,0,18:10:00 - 18:19:59,1.1454545454545455,68,27.90909090909091,0.04104234527687296
67,626218,51,0,20:10:00 - 20:19:59,0.4636363636363636,80,27.90909090909091,0.016612377850162865
67,626218,51,0,20:20:00 - 20:29:59,0.6363636363636364,81,27.90909090909091,0.02280130293159609
67,626218,51,1,08:50:00 - 08:59:59,0.2409090909090909,12,19.28181818181818,0.012494106553512494
67,626218,51,1,14:10:00 - 14:19:59,1.6863636363636363,44,19.28181818181818,0.08745874587458746
67,626218,51,1,18:30:00 - 18:39:59,0.24545454545454545,70,19.28181818181818,0.01272984441301273
67,626218,51,1,20:10:00 - 20:19:59,3.172727272727273,80,19.28181818181818,0.16454502593116455
67,626218,51,1,21:10:00 - 21:19:59,0.9272727272727272,86,19.28181818181818,0.04809052333804809
67,626218,51,2,09:00:00 - 09:09:59,0.4863636363636364,13,23.44090909090909,0.020748497188287765
67,626218,51,2,11:50:00 - 11:59:59,0.7045454545454546,30,23.44090909090909,0.030056234244715922
67,626218,51,2,17:00:00 - 17:09:59,0.9,61,23.44090909090909,0.038394415357766144
67,626218,51,2,18:30:00 - 18:39:59,1.1090909090909091,70,23.44090909090909,0.04731433003684313
67,626218,51,2,18:50:00 - 18:59:59,0.8909090909090909,72,23.44090909090909,0.03800659298041497
67,626218,51,2,20:40:00 - 20:49:59,1.35,83,23.44090909090909,0.05759162303664922
67,626218,51,4,17:50:00 - 17:59:59,1.4636363636363636,66,36.50909090909091,0.04008964143426295
67,626218,51,4,19:40:00 - 19:49:59,0.740909090909091,77,36.50909090909091,0.020293824701195222
67,626218,51,4,19:50:00 - 19:59:59,0.4818181818181818,78,36.50909090909091,0.013197211155378486
67,626218,51,4,20:00:00 - 20:09:59,1.4545454545454546,79,36.50909090909091,0.0398406374501992
67,626218,51,4,20:50:00 - 20:59:59,1.2272727272727273,84,36.50909090909091,0.03361553784860558
67,626218,51,5,20:40:00 - 20:49:59,1.3772727272727272,83,15.613636363636363,0.08820960698689956
67,626218,51,5,21:00:00 - 21:09:59,1.8681818181818182,85,15.613636363636363,0.11965065502183406
67,626218,51,6,11:20:00 - 11:29:59,2.368181818181818,27,37.086363636363636,0.06385586468930016
67,626218,51,6,15:40:00 - 15:49:59,0.7227272727272728,53,37.086363636363636,0.01948768231400907
67,632861,48,0,10:30:00 - 10:39:59,1.795,22,11.26,0.1594138543516874
67,632861,48,0,16:10:00 - 16:19:59,1.65,56,11.26,0.14653641207815274
67,632861,48,0,17:40:00 - 17:49:59,1.445,65,11.26,0.12833037300177622
67,632861,48,1,18:40:00 - 18:49:59,2.585,71,7.625,0.33901639344262297
67,632861,48,3,13:20:00 - 13:29:59,2.385,39,17.205,0.13862249346120314
67,632861,48,3,14:30:00 - 14:39:59,1.47,46,17.205,0.08544027898866609
67,632861,48,3,17:10:00 - 17:19:59,1.455,62,17.205,0.0845684394071491
67,632861,48,4,16:40:00 - 16:49:59,2.38,59,11.155,0.21335723890632005
67,632861,48,4,19:40:00 - 19:49:59,1.97,77,11.155,0.1766024204392649
67,632861,48,5,09:20:00 - 09:29:59,1.94,15,11.175,0.17360178970917226
67,632861,48,5,18:50:00 - 18:59:59,1.42,72,11.175,0.12706935123042504
67,632861,48,6,17:10:00 - 17:19:59,1.97,62,12.135,0.16234033786567778
67,632861,48,6,18:10:00 - 18:19:59,1.48,68,12.135,0.12196126905644829
67,632861,48,6,20:20:00 - 20:29:59,2.385,81,12.135,0.19653893695920888
67,632861,49,0,13:10:00 - 13:19:59,0.685,38,11.26,0.060834813499111906
67,632861,49,0,14:00:00 - 14:09:59,0.26,43,11.26,0.023090586145648313
67,632861,49,0,14:30:00 - 14:39:59,1.705,46,11.26,0.1514209591474245
67,632861,49,0,17:00:00 - 17:09:59,1.865,61,11.26,0.16563055062166962
67,632861,49,1,09:20:00 - 09:29:59,0.485,15,7.625,0.06360655737704918
67,632861,49,1,19:20:00 - 19:29:59,0.73,75,7.625,0.09573770491803278
67,632861,49,2,11:40:00 - 11:49:59,0.72,29,10.465,0.06880076445293837
67,632861,49,2,19:10:00 - 19:19:59,1.135,74,10.465,0.10845676063067368
67,632861,49,3,09:10:00 - 09:19:59,0.945,14,17.205,0.05492589363557106
67,632861,49,3,11:20:00 - 11:29:59,2.715,27,17.205,0.15780296425457715
67,632861,49,3,13:40:00 - 13:49:59,2.18,41,17.205,0.12670735251380416
67,632861,49,3,16:40:00 - 16:49:59,0.72,59,17.205,0.041848299912816043
67,632861,49,3,17:50:00 - 17:59:59,2.04,66,17.205,0.11857018308631213
67,632861,49,3,19:10:00 - 19:19:59,0.94,74,17.205,0.054635280441732055
67,632861,49,4,10:40:00 - 10:49:59,2.385,23,11.155,0.2138054683998207
67,632861,49,4,18:10:00 - 18:19:59,2.955,68,11.155,0.2649036306588974
67,632861,49,4,20:50:00 - 20:59:59,1.465,84,11.155,0.131331241595697
67,632861,49,5,19:50:00 - 19:59:59,1.94,78,11.175,0.17360178970917226
67,632861,50,0,20:10:00 - 20:19:59,1.855,80,11.26,0.16474245115452932
67,632861,50,1,19:40:00 - 19:49:59,1.81,77,7.625,0.23737704918032787
67,632861,50,2,10:20:00 - 10:29:59,0.46,21,10.465,0.04395604395604396
67,632861,50,2,10:50:00 - 10:59:59,3.5,24,10.465,0.33444816053511706
67,632861,50,2,19:50:00 - 19:59:59,1.68,78,10.465,0.1605351170568562
67,632861,50,3,19:20:00 - 19:29:59,2.355,75,17.205,0.13687881429816914
67,632861,50,5,16:50:00 - 16:59:59,1.485,60,11.175,0.13288590604026845
67,632861,50,5,21:00:00 - 21:09:59,1.975,85,11.175,0.1767337807606264
67,632861,50,6,12:20:00 - 12:29:59,2.44,33,12.135,0.20107128141738773
67,632861,50,6,14:10:00 - 14:19:59,1.265,44,12.135,0.10424392253811289
67,632861,50,6,18:50:00 - 18:59:59,1.21,72,12.135,0.09971157807993407
67,632861,51,1,19:30:00 - 19:39:59,2.015,76,7.625,0.26426229508196725
67,632861,51,2,09:10:00 - 09:19:59,1.025,14,10.465,0.09794553272814141
67,632861,51,2,18:10:00 - 18:19:59,1.945,68,10.465,0.18585762064022934
67,632861,51,5,12:50:00 - 12:59:59,2.415,36,11.175,0.21610738255033557
67,632861,51,6,10:40:00 - 10:49:59,1.385,23,12.135,0.11413267408323033
67,638771,48,0,08:30:00 - 08:39:59,1.019047619047619,10,197.01190476190476,0.005172517976917034
67,638771,48,0,09:10:00 - 09:19:59,3.8476190476190477,14,197.01190476190476,0.019529880959574596
67,638771,48,0,09:20:00 - 09:29:59,2.376190476190476,15,197.01190476190476,0.01206115173122243
67,638771,48,0,09:30:00 - 09:39:59,0.9476190476190476,16,197.01190476190476,0.004809958305637803
67,638771,48,0,10:20:00 - 10:29:59,2.276190476190476,21,197.01190476190476,0.011553568191431506
67,638771,48,0,11:00:00 - 11:09:59,0.6619047619047619,25,197.01190476190476,0.0033597196205208775
67,638771,48,0,11:10:00 - 11:19:59,2.2523809523809524,26,197.01190476190476,0.011432714967671762
67,638771,48,0,11:40:00 - 11:49:59,1.2904761904761906,29,197.01190476190476,0.006550244727778114
67,638771,48,0,11:50:00 - 11:59:59,4.166666666666667,30,197.01190476190476,0.021149314157955165
67,638771,48,0,12:20:00 - 12:29:59,2.0,33,197.01190476190476,0.010151670795818479
67,638771,48,0,12:30:00 - 12:39:59,1.276190476190476,34,197.01190476190476,0.006477732793522267
67,638771,48,0,13:00:00 - 13:09:59,1.2809523809523808,37,197.01190476190476,0.006501903438274215
67,638771,48,0,13:30:00 - 13:39:59,1.2857142857142858,40,197.01190476190476,0.006526074083026166
67,638771,48,0,14:00:00 - 14:09:59,0.319047619047619,43,197.01190476190476,0.0016194331983805667
67,638771,48,0,16:20:00 - 16:29:59,1.4095238095238096,57,197.01190476190476,0.007154510846576833
67,638771,48,0,16:30:00 - 16:39:59,3.3571428571428568,58,197.01190476190476,0.017040304550123873
67,638771,48,0,16:50:00 - 16:59:59,1.0333333333333334,60,197.01190476190476,0.005245029911172881
67,638771,48,0,18:00:00 - 18:09:59,2.719047619047619,67,197.01190476190476,0.013801438153362742
67,638771,48,0,18:20:00 - 18:29:59,3.0285714285714285,69,197.01190476190476,0.01537253006223941
67,638771,48,0,18:40:00 - 18:49:59,0.6285714285714286,71,197.01190476190476,0.003190525107257236
67,638771,48,0,18:50:00 - 18:59:59,1.3523809523809525,72,197.01190476190476,0.006864463109553448
67,638771,48,0,19:10:00 - 19:19:59,0.638095238095238,74,197.01190476190476,0.0032388663967611335
67,638771,48,0,19:20:00 - 19:29:59,0.9809523809523809,75,197.01190476190476,0.004979152818901444
67,638771,48,0,20:10:00 - 20:19:59,2.3714285714285714,80,197.01190476190476,0.012036981086470482
67,638771,48,0,20:30:00 - 20:39:59,0.6714285714285714,82,197.01190476190476,0.003408060910024775
67,638771,48,0,21:10:00 - 21:19:59,1.723809523809524,86,197.01190476190476,0.008749773400205451
67,638771,48,1,08:40:00 - 08:49:59,2.423809523809524,11,206.53809523809525,0.011735411431074632
67,638771,48,1,09:00:00 - 09:09:59,1.5571428571428572,13,206.53809523809525,0.00753925253037604
67,638771,48,1,09:10:00 - 09:19:59,0.28095238095238095,14,206.53809523809525,0.0013602932700066861
67,638771,48,1,09:30:00 - 09:39:59,2.933333333333333,16,206.53809523809525,0.01420238397159523
67,638771,48,1,10:00:00 - 10:09:59,1.0238095238095237,19,206.53809523809525,0.004957000899176906
67,638771,48,1,10:20:00 - 10:29:59,1.3285714285714285,21,206.53809523809525,0.006432573259862125
67,638771,48,1,10:40:00 - 10:49:59,0.38571428571428573,23,206.53809523809525,0.0018675212689922302
67,638771,48,1,10:50:00 - 10:59:59,1.619047619047619,24,206.53809523809525,0.007838978166140225
67,638771,48,1,11:30:00 - 11:39:59,1.6857142857142857,28,206.53809523809525,0.008161759620040116
67,638771,48,1,11:50:00 - 11:59:59,0.3761904761904762,30,206.53809523809525,0.0018214096327208169
67,638771,48,1,12:10:00 - 12:19:59,2.0,32,206.53809523809525,0.009683443616996749
67,638771,48,1,12:30:00 - 12:39:59,0.3476190476190476,34,206.53809523809525,0.0016830747239065776
67,638771,48,1,13:40:00 - 13:49:59,1.8952380952380952,41,206.53809523809525,0.009176215618011204
67,638771,48,1,13:50:00 - 13:59:59,0.3047619047619048,42,206.53809523809525,0.001475572360685219
67,638771,48,1,14:10:00 - 14:19:59,1.5809523809523809,44,206.53809523809525,0.007654531621054572
67,638771,48,1,14:20:00 - 14:29:59,0.3,45,206.53809523809525,0.0014525165425495123
67,638771,48,1,14:50:00 - 14:59:59,1.6238095238095238,48,206.53809523809525,0.00786203398427593
67,638771,48,1,15:20:00 - 15:29:59,2.585714285714286,51,206.53809523809525,0.012519309247688654
67,638771,48,1,15:50:00 - 15:59:59,0.34285714285714286,54,206.53809523809525,0.0016600189057708712
67,638771,48,1,16:20:00 - 16:29:59,2.795238095238095,57,206.53809523809525,0.01353376524565974
67,638771,48,1,17:00:00 - 17:09:59,1.838095238095238,61,206.53809523809525,0.008899545800382725
67,638771,48,1,17:50:00 - 17:59:59,1.0047619047619047,66,206.53809523809525,0.00486477762663408
67,638771,48,1,18:20:00 - 18:29:59,5.033333333333333,69,206.53809523809525,0.024369999769441816
67,638771,48,1,18:30:00 - 18:39:59,1.9142857142857144,70,206.53809523809525,0.009268438890554032
67,638771,48,1,18:50:00 - 18:59:59,0.32857142857142857,72,206.53809523809525,0.0015908514513637516
67,638771,48,1,19:00:00 - 19:09:59,5.157142857142857,73,206.53809523809525,0.024969451040970186
67,638771,48,1,19:10:00 - 19:19:59,1.7190476190476192,74,206.53809523809525,0.008323150346990063
67,638771,48,1,19:20:00 - 19:29:59,1.661904761904762,75,206.53809523809525,0.008046480529361584
67,638771,48,2,08:30:00 - 08:39:59,0.37142857142857144,10,214.58095238095237,0.0017309484709955175
67,638771,48,2,08:40:00 - 08:49:59,0.9904761904761905,11,214.58095238095237,0.00461586258932138
67,638771,48,2,09:00:00 - 09:09:59,1.019047619047619,13,214.58095238095237,0.00474901247170565
67,638771,48,2,10:00:00 - 10:09:59,0.6095238095238096,19,214.58095238095237,0.0028405308241977725
67,638771,48,2,11:00:00 - 11:09:59,1.0666666666666667,25,214.58095238095237,0.004970928942346101
67,638771,48,2,11:50:00 - 11:59:59,1.9714285714285715,30,214.58095238095237,0.00918734188451467
67,638771,48,2,12:20:00 - 12:29:59,0.6142857142857143,33,214.58095238095237,0.0028627224712618176
67,638771,48,2,13:00:00 - 13:09:59,1.9095238095238094,37,214.58095238095237,0.008898850472682083
67,638771,48,2,13:10:00 - 13:19:59,0.3476190476190476,38,214.58095238095237,0.0016199902356752918
67,638771,48,2,13:30:00 - 13:39:59,3.3047619047619046,40,214.58095238095237,0.015401003062447296
67,638771,48,2,13:40:00 - 13:49:59,0.3761904761904762,41,214.58095238095237,0.0017531401180595624
67,638771,48,2,14:10:00 - 14:19:59,1.9714285714285715,44,214.58095238095237,0.00918734188451467
67,638771,48,2,14:50:00 - 14:59:59,2.261904761904762,48,214.58095238095237,0.01054103235542142
67,638771,48,2,15:20:00 - 15:29:59,0.6047619047619047,51,214.58095238095237,0.002818339177133727
67,638771,48,2,16:10:00 - 16:19:59,6.161904761904762,56,214.58095238095237,0.028715991300874353
67,638771,48,2,17:40:00 - 17:49:59,2.738095238095238,65,214.58095238095237,0.012760197061825929
67,638771,48,2,18:00:00 - 18:09:59,6.504761904761905,67,214.58095238095237,0.0303137898894856
67,638771,48,2,18:10:00 - 18:19:59,1.6095238095238096,68,214.58095238095237,0.007500776707647243
67,638771,48,2,18:20:00 - 18:29:59,0.638095238095238,69,214.58095238095237,0.0029736807065820427
67,638771,48,2,18:30:00 - 18:39:59,0.35714285714285715,70,214.58095238095237,0.0016643735298033822
67,638771,48,2,19:00:00 - 19:09:59,0.29523809523809524,73,214.58095238095237,0.0013758821179707958
67,638771,48,2,19:30:00 - 19:39:59,1.8333333333333333,76,214.58095238095237,0.00854378411965736
67,638771,48,2,19:50:00 - 19:59:59,2.142857142857143,78,214.58095238095237,0.009986241178820292
67,638771,48,2,20:00:00 - 20:09:59,1.0809523809523809,79,214.58095238095237,0.005037503883538236
67,638771,48,2,21:10:00 - 21:19:59,2.2,86,214.58095238095237,0.010252540943588835
67,638771,48,3,08:30:00 - 08:39:59,1.1476190476190475,10,192.87142857142857,0.0059501765301335705
67,638771,48,3,08:40:00 - 08:49:59,1.4047619047619047,11,192.87142857142857,0.007283411105350221
67,638771,48,3,08:50:00 - 08:59:59,0.37142857142857144,12,192.87142857142857,0.00192578327531294
67,638771,48,3,09:00:00 - 09:09:59,1.723809523809524,13,192.87142857142857,0.008937609559785696
67,638771,48,3,09:10:00 - 09:19:59,1.719047619047619,14,192.87142857142857,0.008912920030615015
67,638771,48,3,09:20:00 - 09:29:59,2.6809523809523808,15,192.87142857142857,0.013900204923092116
67,638771,48,3,09:40:00 - 09:49:59,3.5047619047619047,17,192.87142857142857,0.018171493469619535
67,638771,48,3,10:20:00 - 10:29:59,0.26666666666666666,21,192.87142857142857,0.0013826136335580081
67,638771,48,3,10:40:00 - 10:49:59,2.0476190476190474,23,192.87142857142857,0.010616497543391846
67,638771,48,3,10:50:00 - 10:59:59,1.6333333333333333,24,192.87142857142857,0.0084685085055428
67,638771,48,3,11:40:00 - 11:49:59,0.6285714285714286,29,192.87142857142857,0.0032590178505295902
67,638771,48,3,12:40:00 - 12:49:59,1.3285714285714285,35,192.87142857142857,0.006888378638619361
67,638771,48,3,12:50:00 - 12:59:59,2.9000000000000004,36,192.87142857142857,0.01503592326494334
67,638771,48,3,13:40:00 - 13:49:59,0.6047619047619047,41,192.87142857142857,0.003135570204676197
67,638771,48,3,14:30:00 - 14:39:59,2.7285714285714286,46,192.87142857142857,0.014147100214798905
67,638771,48,3,14:50:00 - 14:59:59,2.176190476190476,48,192.87142857142857,0.011283114831000172
67,638771,48,3,15:00:00 - 15:09:59,0.7285714285714285,49,192.87142857142857,0.0037774979631138433
